IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8
53.29600762,-119.5576191,-99.36772904,236.2347593,350.5518535,625.1220683,280.8147103,3404.127949
-48.95575646,-23.76134625,-91.74533844,253.8991452,354.3140704,621.7030198,282.8074335,3406.657772
-91.56092774,76.07639316,-85.04160158,271.778565,357.7544219,618.0088142,284.7762738,3409.184061
-73.90060882,139.2448498,-76.86753133,289.5315146,360.8624664,614.0364592,286.7210602,3411.70679
26.08114781,155.153224,-64.83414053,306.81649,363.6277624,609.7829626,288.6416221,3414.225932
124.3198971,119.7970785,-47.05541154,323.2919869,366.0398683,605.2453085,290.5378122,3416.74146
148.4207551,37.90408521,-23.6789973,338.6165015,368.0880597,600.4206683,292.4095789,3419.253349
-148.6543415,-55.43076447,4.557309344,352.4485296,369.7604813,595.3073206,294.2568943,3421.761571
-125.8723591,-115.9337837,36.89392297,364.4465672,371.0449951,589.9038268,296.0797303,3424.2661
84.14374513,-135.6463239,72.62928737,374.2691101,371.9287707,584.2094406,297.878059,3426.766911
111.1382963,-121.4177508,111.0365783,381.5746544,372.3960532,578.2263402,299.6518526,3429.263976
12.10040048,-82.49570027,150.4174607,386.021696,372.4295542,571.9582374,301.4010829,3431.757269
-33.76790257,-35.69435712,188.8162148,387.2637114,372.0159214,565.409927,303.1257221,3434.246763
-51.29585537,1.330376275,224.2771205,384.9352479,371.1603169,558.5866191,304.8257423,3436.732432
35.88973262,17.26916443,254.8444581,378.6725184,369.8661881,551.4935725,306.5011155,3439.21425
-14.58393407,23.25365786,278.5625075,368.1212637,368.1274546,544.1360461,308.1518136,3441.692191
-23.13015436,29.43801056,293.4368103,352.9680581,365.9359411,536.5192988,309.7778089,3444.166227
-15.36170882,41.4426345,297.5071774,333.0544302,363.2834721,528.6485896,311.3790733,3446.636332
40.63861307,53.93505593,289.4164497,308.3757734,360.1618722,520.5291771,312.9555789,3449.10248
-19.63699769,58.54214666,268.0726369,279.3879859,356.562966,512.1663204,314.5072977,3451.564644
-85.86522746,42.97751734,234.9457612,246.6620922,352.4785781,503.5652783,316.0342018,3454.022798
114.2954586,2.953757414,194.1676449,210.7691168,347.900533,494.7313097,317.5362632,3456.476916
29.85170158,-28.41498753,150.4014476,172.2800842,342.8206554,485.6696735,319.0134541,3458.926971
-167.0674525,-31.41197664,108.310329,131.7660188,337.2307698,476.3856286,320.4657463,3461.372937
42.95829889,-2.155518783,71.77524184,89.79794509,331.1227009,466.8844338,321.8931121,3463.814786
196.1212809,24.30188164,41.54831184,46.94688758,324.4882732,457.171348,323.2955234,3466.252493
112.7546401,15.44205443,16.60550906,3.783870727,317.3193113,447.2516301,324.6729523,3468.686032
-148.3292143,-11.85966252,-8.374967124,-39.12008099,309.6076399,437.130539,326.0253708,3471.115375
-188.1398075,-27.17214475,-40.99676955,-81.1939431,301.3450834,426.8133335,327.352751,3473.540497
177.2195764,-9.307450249,-86.49260967,-121.8666911,292.5234664,416.3052726,328.655065,3475.961371
31.31660866,24.53873861,-139.3235299,-160.5673006,283.1346137,405.6116151,329.9322848,3478.37797
-31.01783375,47.1500668,-191.2941058,-196.724747,273.1703497,394.73762,331.1843824,3480.790268
-143.2138828,31.40716607,-234.4288905,-229.768006,262.6224991,383.688546,332.4113299,3483.198238
105.782825,-30.20166937,-261.0855955,-259.1260529,251.4828863,372.469652,333.6130993,3485.601855
130.0359698,-77.72928495,-263.696109,-284.2278634,239.7433362,361.086197,334.7896628,3488.001092
-126.5691467,-72.56603343,-236.5830404,-304.5198058,227.3956731,349.5434398,335.9409923,3490.395921
23.58288364,-5.965797965,-182.5607008,-319.5621234,214.4317217,337.8466393,337.0670599,3492.786318
108.9337424,76.59685876,-110.0493887,-329.1096655,200.8433066,326.0010544,338.1678376,3495.172254
119.2087325,116.5318726,-28.39821926,-332.9615847,186.6222524,314.011944,339.2432976,3497.553705
1.809965072,73.65732084,53.72974235,-330.9218134,171.7651634,301.8845669,340.2934118,3499.930643
-111.8002143,-17.88356688,129.7230448,-322.8134032,156.2877632,289.6241821,341.3181523,3502.303042
-46.02743865,-103.4732906,190.8859445,-308.4641853,140.2105549,277.2360483,342.3174911,3504.670876
104.3849444,-132.3426531,228.5507155,-287.7019911,123.5540419,264.7254245,343.2914004,3507.034117
48.05839703,-77.18168685,238.0210518,-260.3599767,106.3440522,252.0975696,344.2398521,3509.392741
-36.43371535,24.16004199,219.9251158,-226.5404359,88.6277135,239.3577424,345.1628184,3511.746719
-100.8739854,111.2799189,176.9714297,-187.3423408,70.45747804,226.5112019,346.0602711,3514.096026
38.65266724,114.4147535,113.028257,-144.1125015,51.88579826,213.5632069,346.9321825,3516.440636
101.7934282,36.67220804,35.96790319,-98.19772822,32.96512654,200.5190162,347.7785246,3518.780521
-101.1148076,-56.0563931,-43.99969775,-50.94483125,13.74791528,187.3838888,348.5992694,3521.115656
-25.53516679,-84.65313552,-116.3081803,-3.700620791,-5.713383149,174.1630836,349.3943889,3523.446014
96.1337847,-47.39327836,-171.9805659,42.18809294,-25.36631634,160.8618594,350.1638552,3525.771568
-60.08727483,17.30544959,-208.5076508,85.37449971,-45.15843192,147.4854751,350.9076404,3528.092293
-89.96634224,56.52828919,-225.4105256,124.5117893,-65.03727749,134.0391896,351.6257165,3530.408161
-67.03199844,40.09345523,-222.8991327,158.4576134,-84.95040067,120.5282617,352.3180556,3532.719146
84.0648459,-9.421855854,-203.4979143,186.8923125,-104.8501902,106.9579504,352.9846297,3535.025222
11.2206902,-43.30769472,-170.3099371,209.7200533,-124.708399,93.33351457,353.6254108,3537.326362
-59.07146527,-38.29018748,-126.6576937,226.8498438,-144.5016214,79.66021302,354.2403711,3539.62254
-62.17892814,7.985930669,-75.53275933,238.1906917,-164.2064514,65.94330465,354.8294826,3541.913729
47.53198379,40.5118856,-15.31166025,243.6489537,-183.796832,52.18804834,355.3927172,3544.199904
22.52231243,8.901017051,54.55060366,243.1125817,-203.2283014,38.39970299,355.9300471,3546.481036
-18.01382646,-34.97525007,125.3198736,236.4356786,-222.4225487,24.58352747,356.4414444,3548.757101
14.52399876,-25.14406228,185.2122461,223.4645477,-241.2934636,10.74478066,356.926881,3551.028072
-24.56998387,24.89539542,221.2420403,204.1585123,-259.7549358,-3.111278556,357.386329,3553.293921
46.48409396,12.69944572,220.9451895,179.0691331,-277.7208549,-16.9793913,357.8197606,3555.554623
-73.1794818,-19.50159718,178.5935662,149.4216225,-295.1051106,-30.8542987,358.2271476,3557.810152
111.1962647,-3.293503139,99.53527935,116.5813511,-311.8215926,-44.73074186,358.6084622,3560.06048
116.1693691,28.19058765,0.298748245,81.91368907,-327.7841905,-58.60346192,358.9636764,3562.305582
114.9388361,15.23031433,-95.8813563,46.78400695,-342.9067939,-72.46719998,359.2927623,3564.54543
-21.81408821,-26.63716173,-171.5281269,12.5576751,-357.1032926,-86.31669717,359.595692,3566.78
-123.4346037,-61.66395889,-211.0219305,-19.39993606,-370.2875762,-100.1466946,359.8724374,3569.009263
-98.88667656,-59.75374225,-202.8375056,-47.86077164,-382.3735344,-113.9519334,360.1229706,3571.233193
36.01148786,-17.74073556,-153.1937807,-72.23578889,-393.2750568,-127.7271547,360.3472638,3573.451765
76.1602202,44.59180375,-77.87087007,-92.43226142,-402.906033,-141.4670996,360.5452888,3575.664951
-0.706251066,97.46217425,5.984408114,-108.4472131,-411.1803529,-155.1665092,360.7170179,3577.872726
-41.1900793,86.72480721,82.72048497,-120.2776676,-418.0119059,-168.8201247,360.8624229,3580.075062
29.81356123,-16.30894981,142.7318962,-127.9206489,-423.3145818,-182.4226871,360.9814761,3582.271934
-24.0296034,-94.84733091,178.1688588,-131.3731807,-427.0022703,-195.9689376,361.0741494,3584.463315
23.09732448,-52.13116887,184.4192548,-130.708838,-428.9895477,-209.4536173,361.1404148,3586.649178
19.43145405,38.67521575,169.588548,-126.320328,-429.2081637,-222.8714674,361.1802445,3588.829497
-32.13055453,75.02363238,145.064175,-118.7286223,-427.6482029,-236.2172835,361.1936105,3591.004245
32.82556064,21.80753428,120.4686811,-108.4601573,-424.3214246,-249.486076,361.1804848,3593.173397
49.28789481,-44.93547613,98.25562899,-96.01151716,-419.2694105,-262.6728849,361.1408395,3595.336925
-57.03081193,-58.04976555,78.9289056,-81.87182279,-412.5412379,-275.772718,361.0746467,3597.494804
61.17394441,-15.12938231,62.07131563,-66.53019517,-404.1859876,-288.7805794,360.9818783,3599.647006
-49.20891706,24.02908686,45.94278706,-50.47575525,-394.2527397,-301.6914741,360.8625065,3601.793506
-54.55138722,44.15032687,28.51188621,-34.19762399,-382.7905825,-314.5003988,360.7165033,3603.934276
-2.599089293,51.72165496,7.747179427,-18.18492234,-369.8486376,-327.2023168,360.5438407,3606.069291
34.64570755,51.62867174,-17.59240439,-2.926771255,-355.476035,-339.7921832,360.3444908,3608.198524
-25.16673644,44.13305955,-45.47954747,11.0877083,-339.7219046,-352.264953,360.1184257,3610.321948
19.16798865,30.0762344,-72.66881537,23.36939537,-322.6353765,-364.6155813,359.8656173,3612.439537
-17.29847621,18.59544266,-95.80783509,33.42916901,-304.2655804,-376.8390231,359.5860378,3614.551265
18.22832764,-7.05488695,-111.5571849,40.79085951,-284.6616466,-388.9302334,359.2796592,3616.657106
-20.0982033,-42.39526354,-116.6292482,45.03010227,-263.8727048,-400.8841674,358.9464535,3618.757031
-8.783928242,-50.7962119,-108.1504573,45.88485291,-241.947885,-412.6957799,358.5863928,3620.851017
23.1558822,-22.33968268,-85.86688301,43.69649428,-218.9422685,-424.3600261,358.1994492,3622.939035
-23.92272144,27.04577305,-53.98668615,38.98507252,-194.9402306,-435.871861,357.7855947,3625.021059
24.17876101,41.78740261,-17.73327544,32.29854328,-170.0540563,-447.2262397,357.3448013,3627.097063
13.6186577,5.983911815,18.02565393,24.19035176,-144.4015203,-458.4181171,356.8770412,3629.167021
-24.03089915,-34.62676795,49.48537709,15.22333526,-118.109789,-469.4424484,356.3822862,3631.230906
24.31203548,-33.32533138,72.31898249,5.997899418,-91.34359744,-480.2941885,355.8605086,3633.288691
15.55992499,1.20822184,84.76931296,-2.88701936,-64.26917917,-490.9682925,355.3116804,3635.340351
-27.50840432,30.55237569,88.41459542,-10.91728939,-37.02119361,-501.4597154,354.7357735,3637.385858
30.96642554,7.145411085,85.30735421,-17.78431853,-9.726406717,-511.7634124,354.1327601,3639.425187
-35.47199023,-34.55569566,76.04452171,-23.33783531,17.48841558,-521.8743383,353.5026122,3641.45831
21.16774382,-39.0652903,60.85299251,-27.46100863,44.49650735,-531.7874483,352.8453019,3643.485202
44.8686539,-11.23081323,40.31692522,-30.05805249,71.17534758,-541.4976974,352.1608011,3645.505835
31.30826574,27.23194026,16.38653392,-31.05770168,97.42273598,-551.0000406,351.4490821,3647.520184
12.66288875,56.16692734,-8.647503485,-30.40896663,123.1567479,-560.289433,350.7101167,3649.528222
-50.97396869,56.02378951,-32.47739236,-28.07486537,148.3094664,-569.3608296,349.9438771,3651.529923
-3.441867734,16.21477097,-52.73165149,-24.01630236,172.815641,-578.2091854,349.1503353,3653.52526
45.62755667,-39.95692701,-67.04080388,-18.17506113,196.6100214,-586.8294556,348.3294634,3655.514206
11.15319021,-81.05162377,-73.01575161,-10.5125461,219.6273571,-595.216595,347.4812333,3657.496736
-32.92067212,-75.90081641,-69.02657667,-1.174213386,241.8023979,-603.3655589,346.6056173,3659.472822
24.99162937,-7.875440539,-56.8460975,9.324291174,263.0698933,-611.2713021,345.7025873,3661.442439
-17.24637564,69.32592984,-39.10391694,20.38087458,283.364593,-618.9287798,344.7721153,3663.40556
-6.09230133,101.0378646,-18.42963785,31.39344382,302.6212466,-626.332947,343.8141734,3665.362158
7.436662825,91.09073701,2.630908678,41.75990592,320.7746038,-633.4787587,342.8287337,3667.312207
-7.377277556,59.30256346,21.96485355,50.87816786,337.759414,-640.36117,341.8157683,3669.25568
9.900471591,9.000494575,38.09580486,58.14613665,353.510427,-646.9751359,340.7752491,3671.192552
4.699125482,-50.10363599,50.29006653,62.96171929,367.9623925,-653.3156114,339.7071482,3673.122795
-14.23531882,-97.55098162,57.9751477,64.72282279,381.0500599,-659.3775516,338.6114377,3675.046384
15.79300134,-117.0765613,60.57855753,62.80827221,392.7272609,-665.1559115,337.4880896,3676.963291
14.7138196,-117.964265,57.29747544,56.74957234,403.025477,-670.6456462,336.3370759,3678.873491
-19.84335984,-110.3925744,46.74658299,46.97517556,412.0005612,-675.8417107,335.1583689,3680.776956
32.72463474,-76.75524303,29.26083673,34.14254164,419.7096884,-680.73906,333.9519403,3682.673661
-7.033314929,-3.546838144,7.895296518,18.90913034,426.210034,-685.3326492,332.7177624,3684.563579
-67.70571389,72.9641394,-13.6996572,1.932401419,431.5587731,-689.6174333,331.4558072,3686.446683
-70.27244232,111.4515638,-31.87364399,-16.13018534,435.8130808,-693.5883674,330.1660467,3688.322948
-2.130040794,101.0142565,-43.48657008,-34.62117019,439.0301323,-697.2404065,328.848453,3690.192346
59.5375961,39.95753928,-47.43948837,-52.88309334,441.2677928,-700.5691955,327.5029981,3692.054851
-35.23983666,-53.41956861,-43.13805662,-70.2641769,442.586985,-703.5734371,326.1296541,3693.910437
16.20255029,-90.97424247,-29.99811525,-86.10246023,443.0507582,-706.2539606,324.728393,3695.759077
-16.60652373,-38.29284734,-8.828461946,-99.58666571,442.7235193,-708.6129526,323.2991869,3697.600745
28.26607589,36.71239742,14.46120043,-109.7791714,441.6702216,-710.6531463,321.8420078,3699.435415
15.63554148,67.48985489,32.69417021,-115.7189969,439.9558938,-712.3773502,320.3568278,3701.263059
-32.91372555,41.0978805,40.06854438,-116.4451616,437.6455643,-713.7883727,318.843619,3703.083652
22.94440648,-2.7370951,36.59019798,-111.3023368,434.8013298,-714.8890223,317.3023533,3704.897167
-15.01699015,-24.20738048,24.87413897,-100.856768,431.4725271,-715.6821073,315.7330029,3706.703577
15.84738237,-35.94650974,7.843958879,-85.97622407,427.7014325,-716.1704364,314.1355397,3708.502857
5.487898044,-33.45670723,-11.3971367,-67.52744171,423.5292905,-716.3568178,312.5099359,3710.294979
-30.36336258,-12.06082051,-28.82902548,-46.37715762,418.9973452,-716.2440892,310.8561927,3712.079918
33.53224132,19.29628635,-39.40038371,-23.44985381,414.1468409,-715.8352049,309.1744279,3713.857646
-6.283906795,21.22554616,-37.72061126,0.189171909,409.0190221,-715.1331483,307.4647886,3715.628138
-26.80473763,-2.870953885,-21.2948642,23.7775376,403.6551329,-714.140903,305.727422,3717.391366
22.10095596,-23.30228541,2.101557164,46.64302665,398.0964177,-712.8614524,303.962475,3719.147305
-19.36289591,-8.774492343,23.78460178,68.11342242,392.3841207,-711.29778,302.1700948,3720.895929
19.06523241,20.35315975,38.93584473,87.51650828,386.5594863,-709.4528692,300.3504285,3722.637209
-3.996676646,36.68538754,43.6554221,104.1800676,380.6637588,-707.3297034,298.503623,3724.371121
-16.9467635,37.80281078,35.43704573,117.5535277,374.7381825,-704.9312663,296.6298256,3726.097637
-27.25580327,22.41261732,17.50145901,127.6343511,368.8240016,-702.2605411,294.7291832,3727.816732
30.56932038,-8.201867108,-4.926104636,134.7874808,362.9624604,-699.3205115,292.801843,3729.528379
-33.12595199,-35.37482878,-26.46768318,139.439319,357.1948033,-696.1141608,290.847952,3731.23255
26.68716032,-45.79779405,-41.7453146,142.0162679,351.5622746,-692.6444725,288.8676572,3732.929221
35.12786704,-45.25612617,-46.31262908,142.9486227,346.1022255,-688.9144302,286.8611059,3734.618364
-9.487426063,-39.15042294,-39.99647351,142.607032,340.8309093,-684.9270172,284.828445,3736.299953
